"Unicode","character","UTF-8","name","utf_link","download_link","supply","limit_mint","remaining","deploy","sales","holders"
"U+1F98E","🦎","f0 9f a6 8e","LIZARD","%F0%9F%A6%8E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%8E",100,1,0,974944,0,24
"U+1F98F","🦏","f0 9f a6 8f","RHINOCEROS","%F0%9F%A6%8F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%8F",11111,11,11111,4077710,0,0
"U+1F990","🦐","f0 9f a6 90","SHRIMP","%F0%9F%A6%90","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%90",10000,10000,0,2577187,0,1
"U+1F991","🦑","f0 9f a6 91","SQUID","%F0%9F%A6%91","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%91",100,1,84,981413,0,4
"U+1F992","🦒","f0 9f a6 92","GIRAFFE FACE","%F0%9F%A6%92","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%92",222,1,204,996591,0,2
"U+1F993","🦓","f0 9f a6 93","ZEBRA FACE","%F0%9F%A6%93","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%93",21,21,0,6604730,0,1
"U+1F994","🦔","f0 9f a6 94","HEDGEHOG","%F0%9F%A6%94","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%94",777000,777,769230,1064828,0,1
"U+1F995","🦕","f0 9f a6 95","SAUROPOD","%F0%9F%A6%95","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%95",300,1,292,1010982,0,2
"U+1F996","🦖","f0 9f a6 96","T-REX","%F0%9F%A6%96","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%96",500000,50,500000,1172557,0,0
"U+1F997","🦗","f0 9f a6 97","CRICKET","%F0%9F%A6%97","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%97",1337,3,1337,1055236,0,0
"U+1F998","🦘","f0 9f a6 98","KANGAROO","%F0%9F%A6%98","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%98",188,1,188,985721,0,0
"U+1F999","🦙","f0 9f a6 99","LLAMA","%F0%9F%A6%99","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%99",50,1,0,1172923,0,12
"U+1F99A","🦚","f0 9f a6 9a","PEACOCK","%F0%9F%A6%9A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%9A",100,1,0,974884,0,15
"U+1F99B","🦛","f0 9f a6 9b","HIPPOPOTAMUS","%F0%9F%A6%9B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%9B",21000000,21000000,0,6318148,0,1
"U+1F99C","🦜","f0 9f a6 9c","PARROT","%F0%9F%A6%9C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%9C",100,1,0,974960,0,31
"U+1F99D","🦝","f0 9f a6 9d","RACCOON","%F0%9F%A6%9D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%9D",300,2,286,1055242,0,3
"U+1F99E","🦞","f0 9f a6 9e","LOBSTER","%F0%9F%A6%9E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%9E",200000000,200000000,0,2262854,0,1
"U+1F99F","🦟","f0 9f a6 9f","MOSQUITO","%F0%9F%A6%9F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%9F",110000000000000,36666666666666,0,2260614,0,4
"U+1F9A0","🦠","f0 9f a6 a0","MICROBE","%F0%9F%A6%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A0",21000000,21000000,0,2211253,1375830,20
"U+1F9A1","🦡","f0 9f a6 a1","BADGER","%F0%9F%A6%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A1",210,210,0,3071281,0,1
"U+1F9A2","🦢","f0 9f a6 a2","SWAN","%F0%9F%A6%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A2",100,1,0,975336,0,19
"U+1F9A3","🦣","f0 9f a6 a3","MAMMOTH","%F0%9F%A6%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A3",1,1,0,3624350,0,1
"U+1F9A4","🦤","f0 9f a6 a4","DODO","%F0%9F%A6%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A4",21000000,1500,20986500,2005376,0,1
"U+1F9A5","🦥","f0 9f a6 a5","SLOTH","%F0%9F%A6%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A5",1000,1000,0,3081299,0,1
"U+1F9A6","🦦","f0 9f a6 a6","OTTER","%F0%9F%A6%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A6",69000000,69000,68241000,5100216,0,1
"U+1F9A7","🦧","f0 9f a6 a7","ORANGUTAN","%F0%9F%A6%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A7",500,1,448,461137,0,3
"U+1F9A8","🦨","f0 9f a6 a8","SKUNK","%F0%9F%A6%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A8",1,1,0,3062840,0,1
"U+1F9A9","🦩","f0 9f a6 a9","FLAMINGO","%F0%9F%A6%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%A9",1000,1000,0,3086815,0,1
"U+1F9AA","🦪","f0 9f a6 aa","OYSTER","%F0%9F%A6%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%AA",777,1,777,5837737,0,0
"U+1F9AB","🦫","f0 9f a6 ab","BEAVER","%F0%9F%A6%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%AB",21,21,0,7052838,0,1
"U+1F9AC","🦬","f0 9f a6 ac","BISON","%F0%9F%A6%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%AC",777,1,776,7401315,0,1
"U+1F9AD","🦭","f0 9f a6 ad","SEAL","%F0%9F%A6%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%AD",1000,1,998,2173614,0,1
"U+1F9AE","🦮","f0 9f a6 ae","GUIDE DOG","%F0%9F%A6%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%AE",21000000000,1000000,21000000000,1127841,0,0
"U+1F9AF","🦯","f0 9f a6 af","PROBING CANE","%F0%9F%A6%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%AF",100,1,99,8321983,0,1
"U+1F9B0","🦰","f0 9f a6 b0","EMOJI COMPONENT RED HAIR","%F0%9F%A6%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B0",121,1,121,7312161,0,0
"U+1F9B1","🦱","f0 9f a6 b1","EMOJI COMPONENT CURLY HAIR","%F0%9F%A6%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B1",121,1,121,7312285,0,0
"U+1F9B2","🦲","f0 9f a6 b2","EMOJI COMPONENT BALD","%F0%9F%A6%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B2",121,1,119,7312154,0,1
"U+1F9B3","🦳","f0 9f a6 b3","EMOJI COMPONENT WHITE HAIR","%F0%9F%A6%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B3",121,1,121,7316871,0,0
"U+1F9B4","🦴","f0 9f a6 b4","BONE","%F0%9F%A6%B4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B4",1000,2,985,445598,0,2
"U+1F9B5","🦵","f0 9f a6 b5","LEG","%F0%9F%A6%B5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B5",120,2,120,8142756,0,0
"U+1F9B6","🦶","f0 9f a6 b6","FOOT","%F0%9F%A6%B6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B6",210000000,210000000,0,5792620,224751,2
"U+1F9B7","🦷","f0 9f a6 b7","TOOTH","%F0%9F%A6%B7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B7",10000,10,10000,1355888,0,0
"U+1F9B8","🦸","f0 9f a6 b8","SUPERHERO","%F0%9F%A6%B8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B8",1,NA,0,2282490,0,1
"U+1F9B9","🦹","f0 9f a6 b9","SUPERVILLAIN","%F0%9F%A6%B9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%B9",21000000,1000,20997000,4026807,0,1
"U+1F9BA","🦺","f0 9f a6 ba","SAFETY VEST","%F0%9F%A6%BA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%BA",105,1,0,5849069,0,31
"U+1F9BB","🦻","f0 9f a6 bb","EAR WITH HEARING AID","%F0%9F%A6%BB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%BB",144,144,0,11194239,0,1
"U+1F9BC","🦼","f0 9f a6 bc","MOTORIZED WHEELCHAIR","%F0%9F%A6%BC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%BC",21,1,0,7791601,0,9
"U+1F9BD","🦽","f0 9f a6 bd","MANUAL WHEELCHAIR","%F0%9F%A6%BD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%BD",1,1,0,7081672,0,1
"U+1F9BE","🦾","f0 9f a6 be","MECHANICAL ARM","%F0%9F%A6%BE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%BE",221,1,221,3731313,0,0
"U+1F9BF","🦿","f0 9f a6 bf","MECHANICAL LEG","%F0%9F%A6%BF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A6%BF",1.1,1.1,0,8140586,0,1
"U+1F9C0","🧀","f0 9f a7 80","CHEESE WEDGE","%F0%9F%A7%80","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%80",777,1,777,445608,0,0
"U+1F9C1","🧁","f0 9f a7 81","CUPCAKE","%F0%9F%A7%81","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%81",10000,10000,0,3765457,0,1
"U+1F9C2","🧂","f0 9f a7 82","SALT SHAKER","%F0%9F%A7%82","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%82",1337,13.37,840.31,464737,0,10
"U+1F9C3","🧃","f0 9f a7 83","BEVERAGE BOX","%F0%9F%A7%83","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%83",1963,1,1963,5940144,0,0
"U+1F9C4","🧄","f0 9f a7 84","GARLIC","%F0%9F%A7%84","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%84",1000,1,1000,1598656,0,0
"U+1F9C5","🧅","f0 9f a7 85","ONION","%F0%9F%A7%85","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%85",426942694269,4269,426942690000,7409309,0,1
"U+1F9C6","🧆","f0 9f a7 86","FALAFEL","%F0%9F%A7%86","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%86",5000000,5000000,5000000,8228123,0,0
"U+1F9C7","🧇","f0 9f a7 87","WAFFLE","%F0%9F%A7%87","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%87",21000,21000,0,3765455,0,1
"U+1F9C8","🧈","f0 9f a7 88","BUTTER","%F0%9F%A7%88","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%88",100000000,2000000,98000000,4089630,0,1
"U+1F9C9","🧉","f0 9f a7 89","MATE DRINK","%F0%9F%A7%89","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%89",3000,1,3000,5837435,0,0
"U+1F9CA","🧊","f0 9f a7 8a","ICE CUBE","%F0%9F%A7%8A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%8A",10000,1,10000,464739,0,0
"U+1F9CB","🧋","f0 9f a7 8b","BUBBLE TEA","%F0%9F%A7%8B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%8B",1000,1000,0,3181277,0,1
"U+1F9CC","🧌","f0 9f a7 8c",NA,"%F0%9F%A7%8C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%8C",69420,1,69131,2074044,0,5
"U+1F9CD","🧍","f0 9f a7 8d","STANDING PERSON","%F0%9F%A7%8D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%8D",210,2,210,8328089,0,0
"U+1F9CE","🧎","f0 9f a7 8e","KNEELING PERSON","%F0%9F%A7%8E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%8E",2100,2100,0,10684602,0,1
"U+1F9CF","🧏","f0 9f a7 8f","DEAF PERSON","%F0%9F%A7%8F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%8F",34,34,0,11194200,0,1
"U+1F9D0","🧐","f0 9f a7 90","FACE WITH MONOCLE","%F0%9F%A7%90","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%90",777,1,777,5838276,0,0
"U+1F9D1","🧑","f0 9f a7 91","ADULT","%F0%9F%A7%91","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%91",89,89,0,11192853,0,1
"U+1F9D2","🧒","f0 9f a7 92","CHILD","%F0%9F%A7%92","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%92",1,1,0,8376179,0,1
"U+1F9D3","🧓","f0 9f a7 93","OLDER ADULT","%F0%9F%A7%93","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%93",89,89,0,11192549,0,1
"U+1F9D4","🧔","f0 9f a7 94","BEARDED PERSON","%F0%9F%A7%94","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%94",1,1,0,8376180,0,1
"U+1F9D5","🧕","f0 9f a7 95","PERSON WITH HEADSCARF","%F0%9F%A7%95","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%95",786,786,0,9048343,0,1
"U+1F9D6","🧖","f0 9f a7 96","PERSON IN STEAMY ROOM","%F0%9F%A7%96","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%96",2100,2100,0,9045661,0,1
"U+1F9D7","🧗","f0 9f a7 97","PERSON CLIMBING","%F0%9F%A7%97","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%97",1,1,0,3566026,0,1
"U+1F9D8","🧘","f0 9f a7 98","PERSON IN LOTUS POSITION","%F0%9F%A7%98","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%98",369963369963,10000000,369963369963,7298133,0,0
"U+1F9D9","🧙","f0 9f a7 99","MAGE","%F0%9F%A7%99","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%99",11,1,0,432295,0,11
"U+1F9DA","🧚","f0 9f a7 9a","FAIRY","%F0%9F%A7%9A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%9A",50,1,27,1625284,0,10
"U+1F9DB","🧛","f0 9f a7 9b","VAMPIRE","%F0%9F%A7%9B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%9B",50,1,0,1173172,0,18
"U+1F9DC","🧜","f0 9f a7 9c","MERPERSON","%F0%9F%A7%9C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%9C",23,1,0,484662,0,7
"U+1F9DD","🧝","f0 9f a7 9d","ELF","%F0%9F%A7%9D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%9D",50,1,50,1625285,0,0
"U+1F9DE","🧞","f0 9f a7 9e","GENIE","%F0%9F%A7%9E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%9E",690000000000000,42000000000,690000000000000,2226007,0,0
"U+1F9DF","🧟","f0 9f a7 9f","ZOMBIE","%F0%9F%A7%9F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%9F",69,1,0,886566,0,20
"U+1F9E0","🧠","f0 9f a7 a0","BRAIN","%F0%9F%A7%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A0",1337,13.37,0,428352,0,9
"U+1F9E1","🧡","f0 9f a7 a1","ORANGE HEART","%F0%9F%A7%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A1",21000,21,0,448430,490572,125
"U+1F9E2","🧢","f0 9f a7 a2","BILLED CAP","%F0%9F%A7%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A2",21000,21000,0,3049574,0,1
"U+1F9E3","🧣","f0 9f a7 a3","SCARF","%F0%9F%A7%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A3",105,1,100,5849299,0,1
"U+1F9E4","🧤","f0 9f a7 a4","GLOVES","%F0%9F%A7%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A4",NA,NA,NA,NA,NA,NA
"U+1F9E5","🧥","f0 9f a7 a5","COAT","%F0%9F%A7%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A5",12,12,0,7410695,0,1
"U+1F9E6","🧦","f0 9f a7 a6","SOCKS","%F0%9F%A7%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A6",999,1,965,461136,0,3
"U+1F9E7","🧧","f0 9f a7 a7","RED GIFT ENVELOPE","%F0%9F%A7%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A7",21000000,10,20999990,971662,0,1
"U+1F9E8","🧨","f0 9f a7 a8","FIRECRACKER","%F0%9F%A7%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A8",21000000,10000,21000000,3487152,0,0
"U+1F9E9","🧩","f0 9f a7 a9","JIGSAW PUZZLE PIECE","%F0%9F%A7%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%A9",21000000,10000,21000000,1749854,0,0
"U+1F9EA","🧪","f0 9f a7 aa","TEST TUBE","%F0%9F%A7%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%AA",210000,210000,0,2951018,0,1
"U+1F9EB","🧫","f0 9f a7 ab","PETRI DISH","%F0%9F%A7%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%AB",1010101010,10,1010101010,7577372,0,0
"U+1F9EC","🧬","f0 9f a7 ac","DNA DOUBLE HELIX","%F0%9F%A7%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%AC",1111,1,1105,445654,0,2
"U+1F9ED","🧭","f0 9f a7 ad","COMPASS","%F0%9F%A7%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%AD",221,2,221,3739265,0,0
"U+1F9EE","🧮","f0 9f a7 ae","ABACUS","%F0%9F%A7%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%AE",21,21,0,6790116,0,1
"U+1F9EF","🧯","f0 9f a7 af","FIRE EXTINGUISHER","%F0%9F%A7%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%AF",451,4.51,392.37,4088499,0,3
"U+1F9F0","🧰","f0 9f a7 b0","TOOLBOX","%F0%9F%A7%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B0",10,10,0,7530903,0,1
"U+1F9F1","🧱","f0 9f a7 b1","BRICK","%F0%9F%A7%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B1",21000000,1000,20978000,427013,0,6
"U+1F9F2","🧲","f0 9f a7 b2","MAGNET","%F0%9F%A7%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B2",10000,1,10000,1023950,0,0
"U+1F9F3","🧳","f0 9f a7 b3","LUGGAGE","%F0%9F%A7%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B3",21,21,0,6819859,0,1
"U+1F9F4","🧴","f0 9f a7 b4","LOTION BOTTLE","%F0%9F%A7%B4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B4",21000000,2100000,0,7262620,0,5
"U+1F9F5","🧵","f0 9f a7 b5","SPOOL OF THREAD","%F0%9F%A7%B5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B5",10000,10000,0,7416737,0,1
"U+1F9F6","🧶","f0 9f a7 b6","BALL OF YARN","%F0%9F%A7%B6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B6",50,1,0,484660,0,21
"U+1F9F7","🧷","f0 9f a7 b7","SAFETY PIN","%F0%9F%A7%B7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B7",21,21,0,6527992,0,1
"U+1F9F8","🧸","f0 9f a7 b8","TEDDY BEAR","%F0%9F%A7%B8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B8",50,1,0,484661,0,13
"U+1F9F9","🧹","f0 9f a7 b9","BROOM","%F0%9F%A7%B9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%B9",100000,1000,0,2376582,0,29
"U+1F9FA","🧺","f0 9f a7 ba","BASKET","%F0%9F%A7%BA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%BA",1,1,0,7079928,0,1
"U+1F9FB","🧻","f0 9f a7 bb","ROLL OF PAPER","%F0%9F%A7%BB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%BB",10000,5,10000,461130,0,0
"U+1F9FC","🧼","f0 9f a7 bc","BAR OF SOAP","%F0%9F%A7%BC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%BC",21000000,100,20999300,2024693,0,1
"U+1F9FD","🧽","f0 9f a7 bd","SPONGE","%F0%9F%A7%BD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%BD",21000000,1000000,20000000,7330545,0,1
"U+1F9FE","🧾","f0 9f a7 be","RECEIPT","%F0%9F%A7%BE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%BE",21000000,21000000,0,5086937,0,1
"U+1F9FF","🧿","f0 9f a7 bf","NAZAR AMULET","%F0%9F%A7%BF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%A7%BF",88888,1,88888,972118,0,0
"U+1F0A0","🂠","f0 9f 82 a0","PLAYING CARD BACK","%F0%9F%82%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A0",2100000,1000,2100000,3077835,0,0
"U+1F0A1","🂡","f0 9f 82 a1","PLAYING CARD ACE OF SPADES","%F0%9F%82%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A1",100000000,100000,99899000,2070366,0,2
"U+1F0A2","🂢","f0 9f 82 a2","PLAYING CARD TWO OF SPADES","%F0%9F%82%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A2",1,1,0,17489919,0,1
"U+1F0A3","🂣","f0 9f 82 a3","PLAYING CARD THREE OF SPADES","%F0%9F%82%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A3",1,1,0,17489944,0,1
"U+1F0A4","🂤","f0 9f 82 a4","PLAYING CARD FOUR OF SPADES","%F0%9F%82%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A4",1,1,0,17489931,0,1
"U+1F0A5","🂥","f0 9f 82 a5","PLAYING CARD FIVE OF SPADES","%F0%9F%82%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A5",1,1,0,17489925,0,1
"U+1F0A6","🂦","f0 9f 82 a6","PLAYING CARD SIX OF SPADES","%F0%9F%82%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A6",1,1,0,17489924,0,1
"U+1F0A7","🂧","f0 9f 82 a7","PLAYING CARD SEVEN OF SPADES","%F0%9F%82%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A7",100,1,99,8328013,0,1
"U+1F0A8","🂨","f0 9f 82 a8","PLAYING CARD EIGHT OF SPADES","%F0%9F%82%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A8",1,1,0,17489920,0,1
"U+1F0A9","🂩","f0 9f 82 a9","PLAYING CARD NINE OF SPADES","%F0%9F%82%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%A9",1,1,0,17489946,0,1
"U+1F0AA","🂪","f0 9f 82 aa","PLAYING CARD TEN OF SPADES","%F0%9F%82%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%AA",1,1,0,17489947,0,1
"U+1F0AB","🂫","f0 9f 82 ab","PLAYING CARD JACK OF SPADES","%F0%9F%82%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%AB",1,1,0,17489923,0,1
"U+1F0AC","🂬","f0 9f 82 ac","PLAYING CARD KNIGHT OF SPADES","%F0%9F%82%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%AC",NA,NA,NA,NA,NA,NA
"U+1F0AD","🂭","f0 9f 82 ad","PLAYING CARD QUEEN OF SPADES","%F0%9F%82%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%AD",1,1,0,17489943,0,1
"U+1F0AE","🂮","f0 9f 82 ae","PLAYING CARD KING OF SPADES","%F0%9F%82%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%AE",9,3,0,5689404,0,4
"U+1F0AF","🂯","f0 9f 82 af",NA,"%F0%9F%82%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%AF",NA,NA,NA,NA,NA,NA
"U+1F0B0","🂰","f0 9f 82 b0",NA,"%F0%9F%82%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%B0",NA,NA,NA,NA,NA,NA
"U+1F0B1","🂱","f0 9f 82 b1","PLAYING CARD ACE OF HEARTS","%F0%9F%82%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%B1",1,1,0,3563858,0,1
"U+1F0B2","🂲","f0 9f 82 b2","PLAYING CARD TWO OF HEARTS","%F0%9F%82%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%B2",NA,NA,NA,NA,NA,NA
"U+1F0B3","🂳","f0 9f 82 b3","PLAYING CARD THREE OF HEARTS","%F0%9F%82%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%82%B3",NA,NA,NA,NA,NA,NA
